ar_u_token,canonical_input,lemma_ar,lemma_norm,pos,root_norm,ar_u_root,features_json,meta_json,created_at,updated_at
b0f547537f9e2dec55dbb8d9908bac0ce414929f9b97f346de5d970cc5ff068e,ايوب|noun,أَيُّوب,ايوب,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:83:1""}",2026-01-31 13:11:22,
819dc2601d7e7e21d98761a5a4cc22945b7e99b763536c9ee1e3169e2a3ec897,حسره|noun,حَسْرَة,حسره,noun,Hsr|حسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""36:30:1""}",2026-01-31 13:11:22,
70220cf413e7ca119978fcfb9f2275a162951f48490f2fe018bd5a6ad8a75774,تنور|noun,تَّنُّور,تنور,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""11:40:6""}",2026-01-31 13:11:22,
d3bbf570c40cfbcf2c519519725fed3ed816c2c0d001b9779b1c925a32cbc18e,صنوان|noun,صِنْوَان,صنوان,noun,Snw|صنو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""13:4:10""}",2026-01-31 13:11:22,
37c087a17fddef5f3caf145f7c1cdcb77b4f8d863686667335e2330d10baaac3,صاحب|noun,صَاحِب,صاحب,noun,SHb|صحب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""81:22:2""}",2026-01-31 13:11:22,
776b5728646eed403091fed346ddd26bb7dbb4fe76b417173feaa6bc6689873b,ما|noun,مَا,ما,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""16:13:1""}",2026-01-31 13:11:22,
58604594048cd38fbf0ecbca27d389eb593e4b26140a2fed1db5c9c1fd966087,اسفار|noun,أَسْفَار,اسفار,noun,sfr|سفر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""34:19:5""}",2026-01-31 13:11:22,
b8153b975e746bcc4ca8fe923056319a08be14307bc2bf44b3709f5f82b83912,خسف|noun,خَسَفَ,خسف,noun,xsf|خسف,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:81:1""}",2026-01-31 13:11:22,
d206b7eb6be0ab5779b8dc7e685f6fefb766e4624a19118de90ff16cc9f929ed,اظهر|noun,أَظْهَرَ,اظهر,noun,Zhr|ظهر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""72:26:4""}",2026-01-31 13:11:22,
2ddd9c60995e619d3ddaee489c2c81363cdf9a9336e52cbc3673c3f498ff4c8e,نصر|noun,نَصَرَ,نصر,noun,nSr|نصر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""48:3:1""}",2026-01-31 13:11:22,
cb7988e802250048b61626da4ef31761d01cdb19160c60077914d79e1a31d221,عضد|noun,عَضُد,عضد,noun,EDd|عضد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:35:3""}",2026-01-31 13:11:22,
1fa51bbe72dcd151a7c838d3acebfe03d50ab2fd99e0ab94a60f8841fc48f8f5,قصص|noun,قَصَص,قصص,noun,qSS|قصص,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""3:62:4""}",2026-01-31 13:11:22,
07a94b18353786dad10930da8cb04e8b5ca651596ab11b2517c1044f1320efe9,سبا|noun,سَبَإ,سبا,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""34:15:3""}",2026-01-31 13:11:22,
e16dc297fbdcdfaa34d582aeba9b0407c94bb96a35e4abccdd59afd4227fa91e,فريضه|noun,فَرِيضَة,فريضه,noun,frD|فرض,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:237:10""}",2026-01-31 13:11:22,
908319d7cbd7a0be3180cb64f9b4999cbbeb81bc3a12e6d92b727700c3e7f471,سواع|noun,سُوَاع,سواع,noun,swE|سوع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""71:23:9""}",2026-01-31 13:11:22,
bd0ec8c719c51ed3cafb6b8c93c02c9eb944384d4bbf30cbb11213846a9a3893,حطمه|noun,حُطَمَة,حطمه,noun,HTm|حطم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""104:4:4""}",2026-01-31 13:11:22,
6539b5c934c0f63fa1383dac974fbd48f934deda38b6f16101dd56e8299aea02,اليسع|noun,الْيَسَعَ,اليسع,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:86:2""}",2026-01-31 13:11:22,
0ade144162c4b4b914eafbb5d81678531a6fc02e3284975406836d5aa5ecea6b,منتصر|noun,مُّنتَصِر,منتصر,noun,nSr|نصر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""54:44:5""}",2026-01-31 13:11:22,
f0bb88a8d82e2d8590e5801de325d335b44e61957ce81286a90fb6d5db7babcc,اسرار|noun,إِسْرَار,اسرار,noun,srr|سرر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""71:9:7""}",2026-01-31 13:11:22,
175a7a58d16c1838697d4b0ea09c23b993a13d3bee3ef9f37dfeb3d9e69096e7,متبعون|noun,مُّتَّبَعُون,متبعون,noun,tbE|تبع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""44:23:5""}",2026-01-31 13:11:22,
7a6d1e1c9f107d23eda7949df9682c9bc0b539a539709e20607cf90f19546f45,مستور|noun,مَّسْتُور,مستور,noun,str|ستر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""17:45:12""}",2026-01-31 13:11:22,
df572c642f10d50ea174eeee501a718124e0110d175a97ca802d480b6dd20b27,صوم|noun,صَوْم,صوم,noun,Swm|صوم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""19:26:14""}",2026-01-31 13:11:22,
1a35941fc3e15e853f58a09c1eb9f3c76334b490a6f3f1d9066cb4a2407daaaa,تترا|noun,تَتْرَا,تترا,noun,wtr|وتر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""23:44:4""}",2026-01-31 13:11:22,
ab72103dc790eebca3b91537bd3385cfd9ba1d2a8d64b10b840ec30337d20611,مع|noun,مَع,مع,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""94:5:2""}",2026-01-31 13:11:22,
132bf57ad46520afb98dc27d2548ab485cc2d6659fe4be998262f4aa0867dde5,مسبحون|noun,مُسَبِّحُون,مسبحون,noun,sbH|سبح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:166:3""}",2026-01-31 13:11:22,
1e4e1f9d391d95cbc4dc5227c6bea9e8c7f7e14dcfe9d1ea0c78c8a33c6320b0,عتل|noun,عُتُلّ,عتل,noun,Etl|عتل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""68:13:1""}",2026-01-31 13:11:22,
105a6b7ce888b9e2f99394d482f7a567570293d83b1fce6e43cc0bfdec4d8a4c,ذو|noun,ذُو,ذو,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""81:20:1""}",2026-01-31 13:11:22,
89d804ca67a24ce3eb7ec74cb1c83059cd14bcbeb31b72823a8acde9f221aa19,منطق|noun,مَنطِق,منطق,noun,nTq|نطق,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""27:16:8""}",2026-01-31 13:11:22,
6e715ac1741d65f56503c10006069becc4a989316252f17bcd4187355d19dd37,حاصب|noun,حَاصِب,حاصب,noun,HSb|حصب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""54:34:4""}",2026-01-31 13:11:22,
45a526a81a6608279c7175a5a5b74346f5a9e85f43ae122d9c4da4af813537d7,سوره|noun,سُورَة,سوره,noun,swr|سور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""24:1:1""}",2026-01-31 13:11:22,
4d77bcd498ca66a91de8ced177b7ac4930d1946d4d7a3a649efcdef936504907,قسوره|noun,قَسْوَرَة,قسوره,noun,qsr|قسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""74:51:3""}",2026-01-31 13:11:22,
41b3580679aabf63e1886ab83fa96667c85d02ca522b770d5ab62512de115892,فارض|noun,فَارِض,فارض,noun,frD|فرض,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:68:15""}",2026-01-31 13:11:22,
0692be0a5b199f3263838c0dd239e4c523c7ce4f310245e07b5f99372ab21a04,بعد ما|noun,بَعْدَ مَا,بعد ما,noun,bEd|بعد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:181:3""}",2026-01-31 13:11:22,
2c517bb091406cf8621406a2a9b65253cc0c89503fc07a803e52cc75daab7524,تاسر|noun,تَأْسِرُ,تاسر,noun,Asr|اسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""33:26:15""}",2026-01-31 13:11:22,
4ba99f59cabcd4a2a1029f0c3859365ce6ebd7c644a74d52b07d1755773a5cb8,تعتد|noun,تَعْتَدُّ,تعتد,noun,Edd|عدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""33:49:18""}",2026-01-31 13:11:22,
7c40a52d11d64749a11618a14139940cc802d4791520235929bd4ac80df46282,تحيد|noun,تَحِيدُ,تحيد,noun,Hyd|حيد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""50:19:9""}",2026-01-31 13:11:22,
8b2247206858c8de806c17a026683520e423ec2076e0e9bfa35411aa66e3b327,يتخبط|noun,يَتَخَبَّطُ,يتخبط,noun,xbT|خبط,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:275:10""}",2026-01-31 13:11:22,
4f16caa21ed588e124f094674bcbab5eff68de910116ebf3fdadcd4bab0100c7,دمر|noun,دَمَّرَ,دمر,noun,dmr|دمر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""46:25:1""}",2026-01-31 13:11:22,
1a39c75cb2a43d2540e6710b50c5a63b9e0f128bb68f3dbeb1d75df025ceed1a,الياس|noun,إِلْيَاس,الياس,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:123:2""}",2026-01-31 13:11:22,
