id,topic,topic_ur,word_ar,word_en,root,root_ar,ref_surah,ref_ayah,ref
AA48,Camel,اونٹ,رِكَابْ,Heem,,,,,
AA48,Camel,اونٹ,نَاقَة,Rikaab,,,,,
AA48,Camel,اونٹ,ضَامِر,Naaqah,,,,,
AA48,Camel,اونٹ,عِشَار,Daamir,,,,,
AA48,Camel,اونٹ,بُدْن,E’shaar,,,,,
AA48,Camel,اونٹ,بَحِيرَة,Budn,,,,,
AA48,Camel,اونٹ,وَصِيلَة,Waseelah,,,,,
AA48,Camel,اونٹ,سَائِبَة,Saa’ebah,,,,,
AA48,Camel,اونٹ,حَامْ,Haam,,,,,
AA48,Camel,اونٹ,,إِبِلْ,,,,,
AA49,Doze,اونگھ,نُعَاسْ,Nuaas,,,,,
AA49,Doze,اونگھ,سِنَة,Sinah,,,,,
AA50,Fuel,ایندھن,حَطَبْ,Hatab,,,,,
AA50,Fuel,ایندھن,حَصَبْ,Hasab,,,,,
AA50,Fuel,ایندھن,وَقُودْ,Waqood,,,,,
AA51,"O,  (word of calling someone)",اے[حرف ندا],يَا,Yaa,,,,,
AA51,"O,  (word of calling someone)",اے[حرف ندا],أَيُّهَ,Ayyuha,,,,,
AA51,"O,  (word of calling someone)",اے[حرف ندا],يَا أَيُّهَا,Yaa Ayyuha,,,,,
b1,Father,باپ,واَلِدْ,Waalid,,,,,
b1,Father,باپ,أَبْ,Abb,,,,,
b2,To be blessed,بابرکت ہونا,تَبَارَكَ-مُبَارَكْ,Tabaaraka-Mubaarak,,,,,
b2,To be blessed,بابرکت ہونا,أَيْمَنْ,Ayman,,,,,
b2,To be blessed,بابرکت ہونا,طُوبَى,Toobaa,,,,,
b3,speech,بات,قَوْل,Qawl,,,,,
b3,speech,بات,حَدِيثْ,Hadeeth,,,,,
b3,speech,بات,كَلِمَة,Kalimah,,,,,
b4,To talk,بات کرنا,كَلَّمَ,Kal’lama,,,,,
b4,To talk,بات کرنا,حَاوَرَ,Haawara,,,,,
b4,To talk,بات کرنا,خَاطَبَ,Khaataba,,,,,
b5,sovereignty,بادشاہی,سُلْطَانْ,Sultaan,,,,,
b5,sovereignty,بادشاہی,مُلْكْ-مَلَكُوتْ,Mulk-Malakoot,,,,,
b6,clouds,بادل,سَحَابْ,Sahaab,,,,,
b6,clouds,بادل,غَمَامْ,Ghamaam,,,,,
b6,clouds,بادل,عَارِضْ,Aaa’rid,,,,,
b6,clouds,بادل,مُعْصِرَاتْ,Mu’esiraat,,,,,
b6,clouds,بادل,مُزْن,Muzn,,,,,
b6,clouds,بادل,صَيِّبْ,Sayyib,,,,,
b7,Time/s,بار[دفعہ مرتبہ],مَرَّة,Marrah,,,,,
b7,Time/s,بار[دفعہ مرتبہ],كَرَّةً,Karrah,,,,,
b7,Time/s,بار[دفعہ مرتبہ],تَارَّةً,Taarrah,,,,,
b8,Rain,بارش,مَطَرْ,Matar,,,,,
b8,Rain,بارش,مَاء,Maa’a,,,,,
b8,Rain,بارش,طَلّ,Ta’l,,,,,
b8,Rain,بارش,وَدْق,Wadq,,,,,
b8,Rain,بارش,غَيثْ,Ghayth,,,,,
b8,Rain,بارش,مِدْرَارْ,Midraar,,,,,
b8,Rain,بارش,غَدَقْ,Ghadaq,,,,,
b8,Rain,بارش,صَيِّبْ,Sayyib,,,,,
b8,Rain,بارش,وَابِلْ,Waabil,,,,,
b9,"To back off, abstain",باز آنا,اِنْتَهَى,In’tahaa,,,,,
b9,"To back off, abstain",باز آنا,اِنفَكَّ,In’fak,,,,,
b10,"Arm , wing of bird",بازو,جَنَاحْ,Janaah,,,,,
b10,"Arm , wing of bird",بازو,عَضُدْ,A’dud,,,,,
b10,"Arm , wing of bird",بازو,ذِرَاعْ,Thi’raa’a,,,,,
b11,Garden,باغ,جَنَّة,Jannah,,,,,
b11,Garden,باغ,حَدِيقَة,Hadeeqah,,,,,
b11,Garden,باغ,رَوضَة,Rawdah,,,,,
b12,To leave some remaining,باقی چھوڑنا,أَبْقَى,Ab’qaa,,,,,
b12,To leave some remaining,باقی چھوڑنا,أَثْبَتَ,Ath’bata,,,,,
b12,To leave some remaining,باقی چھوڑنا,غَادَرَ,Ghaadara,,,,,
b13,Hair,بال,شَعْر,Shar,,,,,
b13,Hair,بال,وَبَر,Wabar,,,,,
b13,Hair,بال,صُوفْ,Soof,,,,,
b14,Barren,بانجھ,عَاقِرْ,Aaa’qir,,,,,
b14,Barren,بانجھ,عَقِيمْ,A’qeem,,,,,
b15,"To bind, fasten",باندھنا,رَبَطَ,Rabata,,,,,
b15,"To bind, fasten",باندھنا,شَدَّ,Shad’da,,,,,
b15,"To bind, fasten",باندھنا,غَلَّ,Ghal’la,,,,,
b16,Statue,بت,صَنَمْ,Sanam,,,,,
b16,Statue,بت,نُصُبْ,Nusub,,,,,
b16,Statue,بت,أَوْثَان,Awthaan,,,,,
b16,Statue,بت,جِبْت,Jibt,,,,,
b16,Statue,بت,طَاغُوت,Ta’ghoot,,,,,
b17,Lightning,بجلی,بَرْق,Barq,,,,,
b17,Lightning,بجلی,رَعْد,Ra’ad,,,,,
b17,Lightning,بجلی,صَاعِقَة,Saa’eqah,,,,,
b18,To save,بچانا,وَقَى,Waqaa,,,,,
b18,To save,بچانا,مَنَعَ,Mana’aa,,,,,
b18,To save,بچانا,حَجَزَ,Hajaza,,,,,
b18,To save,بچانا,أَحْصَنَ,Ah’sana,,,,,
b18,To save,بچانا,جَنَبَ,Janaba,,,,,
b18,To save,بچانا,عَصَمَ,Asama,,,,,
b19,To be saved,بچنا,اِتَّقَى,It’taqaa,,,,,
b19,To be saved,بچنا,تَحَصَنَ,Tahasana,,,,,
b19,To be saved,بچنا,اِجْتَنَبَ,Ej’tanaba,,,,,
b19,To be saved,بچنا,اِسْتَعْصَمَ,Iss’ta’a’sam,,,,,
b19,To be saved,بچنا,حَذَر,Hathar,,,,,
b19,To be saved,بچنا,تَعَفَّفَ,Ta’af’fafa,,,,,
b20,Child,بچہ [لڑکا],أَجِنَّة,Ajinnah,,,,,
b20,Child,بچہ [لڑکا],وَلِيد,Waleed,,,,,
b20,Child,بچہ [لڑکا],مَوْلُودْ,Mawlood,,,,,
b20,Child,بچہ [لڑکا],وَلَدْ,Walad,,,,,
b20,Child,بچہ [لڑکا],طِفْل,Tifl,,,,,
b20,Child,بچہ [لڑکا],صَبِي,Sabee,,,,,
b20,Child,بچہ [لڑکا],غُلَامْ,Ghulaam,,,,,
b21,To spread,بچھانا,دَحَى,Dahaa,,,,,
b21,To spread,بچھانا,طَحَى,Tahaa,,,,,
b21,To spread,بچھانا,سَطَحَ,Sataha,,,,,
b21,To spread,بچھانا,فَرَشَ,Farasha,,,,,
b21,To spread,بچھانا,مَهَدَ,Mahada,,,,,
b22,Spread/Bedding etc,بچھونا,مِهَادْ,Mihaad,,,,,
b22,Spread/Bedding etc,بچھونا,فِرَاشْ,Firaash,,,,,
b22,Spread/Bedding etc,بچھونا,مَضَاجِعْ,Madaaji’e,,,,,
b23,"To be stingy, miser",بخل کرنا,بَخَلَ,Bakhala,,,,,
b23,"To be stingy, miser",بخل کرنا,اَمْسَكَ,Am’saka,,,,,
b23,"To be stingy, miser",بخل کرنا,أَدْعَى,Ad’aa,,,,,
b23,"To be stingy, miser",بخل کرنا,أَكْدَى,Ak’daa,,,,,
b23,"To be stingy, miser",بخل کرنا,أقْتَرَ,Aq’tara,,,,,
b23,"To be stingy, miser",بخل کرنا,ضَنَّ,Dan’na,,,,,
b23,"To be stingy, miser",بخل کرنا,شَحَّ,Shah’ha,,,,,
b23,"To be stingy, miser",بخل کرنا,غُلَّ,Ghalla,,,,,
b24,Wretchedness,بدبختی,شِقْوَة,Shiq’wah,,,,,
b24,Wretchedness,بدبختی,نَحُوسَة,Nahoosah,,,,,
b24,Wretchedness,بدبختی,طَائِر,Taa’er,,,,,
b24,Wretchedness,بدبختی,شُؤْم,Shu’om,,,,,
b24,Wretchedness,بدبختی,حُسُوم,Hosoom,,,,,
b25,To curse,بد دعا دینا,لَعَنَ,La’ana,,,,,
b25,To curse,بد دعا دینا,سَحَقَ,Sahaqa,,,,,
b25,To curse,بد دعا دینا,بَعُدَ,Ba’oda,,,,,
b25,To curse,بد دعا دینا,اِبْتَهَلَ,Ib’tahal,,,,,
b26,To become/ make disfigured,بدصورت بنانا ہونا,مَسَخَ,Masakha,,,,,
b26,To become/ make disfigured,بدصورت بنانا ہونا,كَلَحَ,Kalaha,,,,,
b26,To become/ make disfigured,بدصورت بنانا ہونا,قَبُحَ,Qabuha,,,,,
b27,"Immoral, sinful, sinner",بدکاری بدکار,زِنَا,Zinaa,,,,,
b27,"Immoral, sinful, sinner",بدکاری بدکار,بِغَاء,Bighaa’a,,,,,
b27,"Immoral, sinful, sinner",بدکاری بدکار,فَاحِشَة,Faahishah,,,,,
b27,"Immoral, sinful, sinner",بدکاری بدکار,سِفَاح,Sifaah,,,,,
b28,To substitute,بدل دینا,بَدَّلَ,Bad’dala,,,,,
b28,To substitute,بدل دینا,حَوَّلَ,Haw’wala,,,,,
b28,To substitute,بدل دینا,غَيَّرَ,Ghayyara,,,,,
b28,To substitute,بدل دینا,حَرَّفَ-تَحَرَّفَ,Harrafa-Taharrafa,,,,,
b28,To substitute,بدل دینا,نَكَّرَ,Nakkara,,,,,
b28,To substitute,بدل دینا,دَاوَلَ,Daawala,,,,,
b29,Recompense,بدلہ,بَدَلْ,Badal,,,,,
b29,Recompense,بدلہ,ب,Be,,,,,
b29,Recompense,بدلہ,عَدْل,Adl,,,,,
b29,Recompense,بدلہ,أَجْر,Ajr,,,,,
b29,Recompense,بدلہ,جَزَاء,Jazaa’a,,,,,
b29,Recompense,بدلہ,ثَوَاب,Thawaab,,,,,
b29,Recompense,بدلہ,عِقَاب,E’qaab,,,,,
b29,Recompense,بدلہ,وَبَال,Wabaal,,,,,
b29,Recompense,بدلہ,كَفَّارَة,Kaf’faarah,,,,,
b29,Recompense,بدلہ,قِصَاص,Qisaas,,,,,
b29,Recompense,بدلہ,دِيِّة,Deeyyah,,,,,
b29,Recompense,بدلہ,فِديَة,Fid’yah,,,,,
b30,To reward/recompense,بدلہ دینا,جَزَى,Jazaa,,,,,
b30,To reward/recompense,بدلہ دینا,ثَوَّبَ-أَثَابَ,Thaw’waba-Athaaba,,,,,
b30,To reward/recompense,بدلہ دینا,عَذَّبَ,Ath’thaba,,,,,
b30,To reward/recompense,بدلہ دینا,دَانَ,Daana,,,,,
b31,To take revenge,بدلہ لینا,عَاقَبَ,Aaa’qaba,,,,,
b31,To take revenge,بدلہ لینا,اِنْتَصَرَ,In’tasara,,,,,
b31,To take revenge,بدلہ لینا,اِنْتَقَمَ,In’taqama,,,,,
b32,To be Drunk/inebriated,بدمست ہونا,نَزَفَ,Nazafa,,,,,
b32,To be Drunk/inebriated,بدمست ہونا,غَالَ(غول-سَكَرْ),Ghaala(Ghawl-Sakar),,,,,
b33,"Bad, evil",برا- برائی,بِئس,Bi’ess,,,,,
b33,"Bad, evil",برا- برائی,شَرْ-شِرْيِرْ,Sharr-Shir’reer,,,,,
b33,"Bad, evil",برا- برائی,سَاءَ,Saa’a,,,,,
b33,"Bad, evil",برا- برائی,سُوء,Soo’a,,,,,
b33,"Bad, evil",برا- برائی,سَيِّئَة,Sayyiah,,,,,
b33,"Bad, evil",برا- برائی,مُسِيء,Musee’a,,,,,
b33,"Bad, evil",برا- برائی,قَبُحَ,Qabuha,,,,,
b34,"To abuse, revile",برابھلا کہنا,ذَمَّ,Thamma,,,,,
b34,"To abuse, revile",برابھلا کہنا,عَتَبَ,Ataba,,,,,
b34,"To abuse, revile",برابھلا کہنا,لَامَ,Laama,,,,,
b34,"To abuse, revile",برابھلا کہنا,ثَرَّبَ,Thar’raba,,,,,
b35,To dislike/take offence,برا لگنا,نَقَمَ,Naqama,,,,,
b35,To dislike/take offence,برا لگنا,نَكِرَ,Nakira,,,,,
b36,"To be equal, to make equal",برابر ہونا- کرنا,عَدْل,Adl,,,,,
b36,"To be equal, to make equal",برابر ہونا- کرنا,سَوَاء,Sawaa’a,,,,,
b36,"To be equal, to make equal",برابر ہونا- کرنا,سَوَّى-اِسْتَوَى,Saw’waa-Iss’tawaa,,,,,
b37,"To be ruined, to destroy",برباد ہونا- کرنا ضائع ہونا- کرنا,ضَلَّ-أَضَلَّ,Dalla-Adalla,,,,,
b37,"To be ruined, to destroy",برباد ہونا- کرنا ضائع ہونا- کرنا,حَبِطَ-أَحْبَطَ,Habita-Ah’bata,,,,,
b37,"To be ruined, to destroy",برباد ہونا- کرنا ضائع ہونا- کرنا,بَطَلَ-أَبْطَلَ,Batala-Ab’tala,,,,,
b37,"To be ruined, to destroy",برباد ہونا- کرنا ضائع ہونا- کرنا,أَضَاعَ,Adaa’aa,,,,,
b38,To tolerate,برداشت کرنا,حَلُمَ,Haluma,,,,,
b38,To tolerate,برداشت کرنا,صَبَرَ,Sabara,,,,,
b38,To tolerate,برداشت کرنا,كَظَمَ,Kazama,,,,,
b39,"Great, noble, superior",بڑا- [بزرگ],كَبِير-أَكْبَر,Kabeer-Ak’bar,,,,,
b39,"Great, noble, superior",بڑا- [بزرگ],عَظِيم-أَعْظَم,Azeem-A’azam,,,,,
b39,"Great, noble, superior",بڑا- [بزرگ],جَلِيل-ذُو الجَلَال,Jaleel-Thul’Jalaal,,,,,
b39,"Great, noble, superior",بڑا- [بزرگ],مَجِيد,Majeed,,,,,
b40,Greatness,برائی,كِبَر,Kibar,,,,,
b40,Greatness,برائی,جَلَال,Jalaal,,,,,
b40,Greatness,برائی,جَدّ,Jadd,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,زَادَ-اِزْدَادَ,Zaada-Iz’daada,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,كَثُرَ-كَثَّرَ,Kathura-Kath’thara,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,عَفَا,Afaa,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,ضَاعَفَ,Daa’afa,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,تَطَوَّعَ,Ta’taw’wa’aa,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,نَفَلَ,Nafala,,,,,
b41,"Increase, to increase, expand",بڑھنا بڑھانا,أَرْبَى,Ar’baa,,,,,
b42,"Village, Villagers",بستی-بستی والے,قَرْيَة,Qarryah,,,,,
b42,"Village, Villagers",بستی-بستی والے,بَدُو,Bado,,,,,
b42,"Village, Villagers",بستی-بستی والے,أَعْرَاب,A’a’raab,,,,,
b43,Goat,بکری,غَنَم,Ghanam,,,,,
b43,Goat,بکری,مَعْز,Ma’az,,,,,
b44,"To be scattered, dishevelled",بکھرنا [پراگندہ ہونا],اِنْبَثَّ,In’bath’tha,,,,,
b44,"To be scattered, dishevelled",بکھرنا [پراگندہ ہونا],اِنْتَشَرَ,In’tashara,,,,,
b44,"To be scattered, dishevelled",بکھرنا [پراگندہ ہونا],اِنْتَثَرَ(نثر),In’tathara,,,,,
b44,"To be scattered, dishevelled",بکھرنا [پراگندہ ہونا],اِنْفَضَّ,In’fad’da,,,,,
b44,"To be scattered, dishevelled",بکھرنا [پراگندہ ہونا],اِسْتَطَارَ(طير),Iss’ta’taara(tayr),,,,,
b45,"To elevate, raise",بلند کرنا,رَفَعَ,Rafa’aa,,,,,
b45,"To elevate, raise",بلند کرنا,أَنْشَأَ,An’sha’aa,,,,,
b46,"To be lofty, to be above",بلند ہونا,عَلَا,Alaa,,,,,
b46,"To be lofty, to be above",بلند ہونا,بَسَقَ,Basaqa,,,,,
b46,"To be lofty, to be above",بلند ہونا,شَمَخَ,Shamakha,,,,,
b47,To make,بنانا,جَعَلَ,Ja’a’la,,,,,
b47,To make,بنانا,بَنَى,Banaa,,,,,
b47,To make,بنانا,صَنَعَ,Sana’aa,,,,,
b47,To make,بنانا,اِتَّخَذَ,It’takhatha,,,,,
b48,"To close, shut",بند کرنا,غَلَّقَ,Ghal’laqa,,,,,
b48,"To close, shut",بند کرنا,وَصَدَ,Wasada,,,,,
b48,"To close, shut",بند کرنا,قَصَرَ,Qasara,,,,,
b48,"To close, shut",بند کرنا,قَبَضَ,Qabada,,,,,
b49,"Weave , knit",بننا,حَبَكَ,Habaka,,,,,
b49,"Weave , knit",بننا,وَضَنَ,Wadana,,,,,
b50,"Load, burden",بوجھ,ثِقَلْ,Thiqal,,,,,
b50,"Load, burden",بوجھ,حَمْل-حِمْل,Haml-Himl,,,,,
b50,"Load, burden",بوجھ,وَقْر-وِقْر,Waqr-Wiqr,,,,,
b50,"Load, burden",بوجھ,وِزِر,Wizr,,,,,
b50,"Load, burden",بوجھ,اِصْر,Issir,,,,,
b50,"Load, burden",بوجھ,كَلٌّ,Kallun,,,,,
b50,"Load, burden",بوجھ,وَزْن-مَوَازِين,Wazn-Mawazeen,,,,,
b51,"To be burdened, loaded",بوجھل ہونا [گراں ہونا],ثَقُلَ,Thaqula,,,,,
b51,"To be burdened, loaded",بوجھل ہونا [گراں ہونا],كَسَلَ,Kasala,,,,,
b51,"To be burdened, loaded",بوجھل ہونا [گراں ہونا],أَدَّ,Adda,,,,,
b51,"To be burdened, loaded",بوجھل ہونا [گراں ہونا],كَبُرَ-كَبِيرَة,Kabura-Kabeerah,,,,,
b52,Old,بوڑھا,شَيخ,Shaykh,,,,,
b52,Old,بوڑھا,شَيب,Shayb,,,,,
b52,Old,بوڑھا,كَهْل,Kahl,,,,,
b52,Old,بوڑھا,عَجُوز,Ajooz,,,,,
b52,Old,بوڑھا,مُعَمَّر,Muammar,,,,,
b52,Old,بوڑھا,عَوَان,Awaan,,,,,
b52,Old,بوڑھا,فَارِض,Faarid,,,,,
b53,"To decay, rot",بوسیدہ ہونا,بَلِيَ,Baliya,,,,,
b53,"To decay, rot",بوسیدہ ہونا,وَهِيَ,Wahiya,,,,,
b53,"To decay, rot",بوسیدہ ہونا,رَمَّ,Ramma,,,,,
b53,"To decay, rot",بوسیدہ ہونا,رَفَتَ,Rafata,,,,,
b53,"To decay, rot",بوسیدہ ہونا,نَخَرَ,Nakhara,,,,,
b54,To speak,بولنا,لَفَظَ,Lafaza,,,,,
b54,To speak,بولنا,نَطَقَ,Nataqa,,,,,
b54,To speak,بولنا,فَصَحَ,Fasaha,,,,,
b54,To speak,بولنا,أَعْرَبَ,A’a’raba,,,,,
b54,To speak,بولنا,أَعْجَمَ,A’a’jama,,,,,
b54,To speak,بولنا,تَكَلَّمَ-لَحِنَ,Takal’lama-Lahina,,,,,
b55,"To Pour, to flow",بہنا  بہانا,سَالَ-أسَالَ,Saal-Asaal,,,,,
b55,"To Pour, to flow",بہنا  بہانا,أَفَاضَ,Afaad,,,,,
b55,"To Pour, to flow",بہنا  بہانا,سَكَبَ,Sakaba,,,,,
b55,"To Pour, to flow",بہنا  بہانا,سَفَكَ,Safaka,,,,,
b55,"To Pour, to flow",بہنا  بہانا,سَفَحَ,Safaha,,,,,
b55,"To Pour, to flow",بہنا  بہانا,فَجَرَ-جَرَى,Fajara-jaraa,,,,,
b56,"Excuse, to make an excuse",بہانہ – بہانہ بنانا,عَذَرَ,Athara,,,,,
b56,"Excuse, to make an excuse",بہانہ – بہانہ بنانا,عَذَّرَ,Ath’thara,,,,,
b56,"Excuse, to make an excuse",بہانہ – بہانہ بنانا,اِعْتَذَرَ,Ee’tathara,,,,,
b56,"Excuse, to make an excuse",بہانہ – بہانہ بنانا,فِتْنَةً,Fit’nah,,,,,
b57,slander,بہتان,بُهْتَانْ,Buh’taan,,,,,
b57,slander,بہتان,إِفْك,Ifk,,,,,
b57,slander,بہتان,اِفْتِرَاء,If’tiraa’a,,,,,
b58,"Astray, to lead astray",بہکنا بہکانا,ضَلَّ-أَضَلَّ,Dalla-Adalla,,,,,
b58,"Astray, to lead astray",بہکنا بہکانا,غَوَى-أَغْوَى,Ghawaa-Agh’waa,,,,,
b58,"Astray, to lead astray",بہکنا بہکانا,تَاهَ,Taaha,,,,,
b59,"Flee , cause to flee",بھاگنا بھگانا,فَرَّ,Farra,,,,,
b59,"Flee , cause to flee",بھاگنا بھگانا,أَبَقَ,Abaqa,,,,,
b59,"Flee , cause to flee",بھاگنا بھگانا,زَهَقَ,Zahaqa,,,,,
b59,"Flee , cause to flee",بھاگنا بھگانا,هَرَبَ,Haraba,,,,,
b59,"Flee , cause to flee",بھاگنا بھگانا,اِسْتَنْفَرَ,Iss’tan’fara,,,,,
b59,"Flee , cause to flee",بھاگنا بھگانا,شَرَّدَ,Shar’rada,,,,,
b60,brother,بھائی,إِخْوَة,Ikh’wah,,,,,
b60,brother,بھائی,إِخْوَان,Ikh’waan,,,,,
b61,To fill up,بھر جانا,مَلَا-اِمْتِلاء,Malaa-Im’ta’a’aa,,,,,
b61,To fill up,بھر جانا,دَهَقَ,Dahaqa,,,,,
b61,To fill up,بھر جانا,شَحَنَ,Shahana,,,,,
b62,hunger,بھوک,جُوع,Jooa,,,,,
b62,hunger,بھوک,مَسْغَبَة,Mas’ghaba,,,,,
b62,hunger,بھوک,مَخْمَصَة,Makh’masa,,,,,
b62,hunger,بھوک,خَصَاصَة,Khasaasah,,,,,
b63,"Forget, cause to forget",بھولنا بھلانا,نَسِيَ-أَنْسَى,Nasiya-An’saa,,,,,
b63,"Forget, cause to forget",بھولنا بھلانا,سَهَا,Sahaa,,,,,
b63,"Forget, cause to forget",بھولنا بھلانا,ضَلَّ,Dalla,,,,,
b63,"Forget, cause to forget",بھولنا بھلانا,ذَهَلَ,Thahala,,,,,
b64,To roast like on a spit fire,بھننا,شَوَى,Shawaa,,,,,
b64,To roast like on a spit fire,بھننا,حَنَذَ,Hanatha,,,,,
b65,"To send, dispatch",بھیجنا,أَرْسَلَ,Ar’sala,,,,,
b65,"To send, dispatch",بھیجنا,بَعَثَ,Ba’a’tha,,,,,
b66,To narrate or state,بیان کرنا,وَصَفَ,Wasafa,,,,,
b66,To narrate or state,بیان کرنا,قَصَّ,Qassa,,,,,
b66,To narrate or state,بیان کرنا,ضَرَبَ,Daraba,,,,,
b66,To narrate or state,بیان کرنا,حَدَّثَ,Had’datha,,,,,
b66,To narrate or state,بیان کرنا,أَبَانَ-بَيَّنَ,Abaana-Bayiana,,,,,
b66,To narrate or state,بیان کرنا,صَرَّفَ,Sar’rafa,,,,,
b66,To narrate or state,بیان کرنا,فّصَّلَ,Fas’sala,,,,,
b66,To narrate or state,بیان کرنا,فَسَّرَ,Fas’sara,,,,,
b67,"Son , daughter",بیٹا بیٹی,وَلَدْ,Walad,,,,,
b67,"Son , daughter",بیٹا بیٹی,وَلِيد,Waleed,,,,,
b67,"Son , daughter",بیٹا بیٹی,مَولُود,Mawlood,,,,,
b67,"Son , daughter",بیٹا بیٹی,اِبِن-بِنت,Ibn-Bint,,,,,
b68,To sit,بیٹھنا,قَعَدَ,Qa’ada,,,,,
b68,To sit,بیٹھنا,جَلَسَ,Jalasa,,,,,
b68,To sit,بیٹھنا,جَثَا,Jathaa,,,,,
b69,Ill,بیمار,مَرِيض,Mareed,,,,,
b69,Ill,بیمار,سَقِيم,Saqeem,,,,,
b69,Ill,بیمار,حَرَض,Harad,,,,,
b70,Wife,بیوی,زَوج,Zawj,,,,,
b70,Wife,بیوی,حَلَائِل,Halaa’el,,,,,
b70,Wife,بیوی,اِمْرَأَة,Im’ra’ah,,,,,
b70,Wife,بیوی,صَاحِبَة,Saahibah,,,,,
b70,Wife,بیوی,نِسَاء-أَهْل,Nisaa-Ahl,,,,,
b71,"To be unfair, unjust",بے انصافی کرنا,عَدَلَ,Adala,,,,,
b71,"To be unfair, unjust",بے انصافی کرنا,قَسَطَ,Qasata,,,,,
b71,"To be unfair, unjust",بے انصافی کرنا,ظَلَمَ,Zalama,,,,,
b71,"To be unfair, unjust",بے انصافی کرنا,حَافَ,Haafa,,,,,
b71,"To be unfair, unjust",بے انصافی کرنا,عَالَ,Aaala,,,,,
b71,"To be unfair, unjust",بے انصافی کرنا,ضَازَ(ضيز),Daaza(Dayz),,,,,
