topic_id,topic_en,topic_ur,words_ar_json,synonyms_json,roots_json,roots_ar_json,verses_json,search_keys_norm,created_at,updated_at
p41,To discard,پھینکنا,"[""نبذ"",""طرح"",""رجم"",""رمى"",""قذف"",""جفا""]","[{""word_ar"":""نَبَذَ"",""word_en"":""Nabatha"",""root"":null,""root_ar"":null},{""word_ar"":""طَرَحَ"",""word_en"":""Taraha"",""root"":null,""root_ar"":null},{""word_ar"":""رَجَمَ"",""word_en"":""Rajama"",""root"":null,""root_ar"":null},{""word_ar"":""رَمَىَ"",""word_en"":""Ramaa"",""root"":null,""root_ar"":null},{""word_ar"":""قَذَفَ"",""word_en"":""Qathaf"",""root"":null,""root_ar"":null},{""word_ar"":""جَفَا"",""word_en"":""Jafaa"",""root"":null,""root_ar"":null}]",[],[],"[""2:100"",""12:9"",""18:20"",""8:17"",""33:26"",""4:112"",""20:87"",""13:17""]",نبذ طرح رجم رمى قذف جفا,2026-02-12 06:00:33,
p47,"Back, behind",پیچھے,"[""بعد"",""ادبار"",""خلف"",""وراء""]","[{""word_ar"":""بَعْدَ"",""word_en"":""Ba’a’da"",""root"":null,""root_ar"":null},{""word_ar"":""اِدْبَار"",""word_en"":""Id’baar"",""root"":null,""root_ar"":null},{""word_ar"":""خَلْف"",""word_en"":""Khalf"",""root"":null,""root_ar"":null},{""word_ar"":""وَرَاء"",""word_en"":""Waraa’a"",""root"":null,""root_ar"":null}]",[],[],"[""2:56"",""50:40"",""52:49""]",بعد ادبار خلف وراء,2026-02-12 06:00:33,
p50,To stay behind,پیچھے رہنا,"[""تأخر"",""خالف"",""غبر""]","[{""word_ar"":""تَأَخَّرَ"",""word_en"":""Ta’akh’khara"",""root"":null,""root_ar"":null},{""word_ar"":""خَالَفَ"",""word_en"":""Khaalafa"",""root"":null,""root_ar"":null},{""word_ar"":""غَبَرَ"",""word_en"":""Ghabara"",""root"":null,""root_ar"":null}]",[],[],"[""2:203"",""9:83"",""9:87"",""7:83""]",تأخر خالف غبر,2026-02-12 06:00:33,
p52,"To pursue, follow, cause to",پیچھے لگانا - لگنا,"[""أتبع"",""قفى"",""أغرى""]","[{""word_ar"":""أَتْبَعَ"",""word_en"":""At’ba’aa"",""root"":null,""root_ar"":null},{""word_ar"":""قَفَىَ-قَفَّىَ"",""word_en"":""Qafaa-Qaffaa"",""root"":null,""root_ar"":null},{""word_ar"":""أَغْرَىَ"",""word_en"":""Agh’raa"",""root"":null,""root_ar"":null}]",[],[],"[""26:60"",""28:42"",""17:36"",""2:87"",""5:14""]",أتبع قفى أغرى,2026-02-12 06:00:33,
p54,To create,پیدا کرنا,"[""برأ"",""بدع"",""فطر"",""خلق"",""أنشأ"",""ذرأ""]","[{""word_ar"":""بَرَأَ"",""word_en"":""Bara’aa"",""root"":null,""root_ar"":null},{""word_ar"":""بَدَعَ"",""word_en"":""Bada’aa"",""root"":null,""root_ar"":null},{""word_ar"":""فَطَرَ"",""word_en"":""Fatara"",""root"":null,""root_ar"":null},{""word_ar"":""خَلَقَ"",""word_en"":""Khalaqa"",""root"":null,""root_ar"":null},{""word_ar"":""أَنْشَأَ"",""word_en"":""An’sha’aa"",""root"":null,""root_ar"":null},{""word_ar"":""ذَرَأَ"",""word_en"":""Tha’ra’aa"",""root"":null,""root_ar"":null}]",[],[],"[""2:54"",""2:117"",""30:30"",""35:1"",""4:1"",""5:110"",""23:14"",""6:98"",""43:18"",""56:72"",""7:179"",""67:24""]",برأ بدع فطر خلق أنشأ ذرأ,2026-02-12 06:00:33,
p55,To present,پیش کرنا,"[""عرض"",""احضر""]","[{""word_ar"":""عَرَضَ"",""word_en"":""A’rada"",""root"":null,""root_ar"":null},{""word_ar"":""اَحْضَرَ"",""word_en"":""Ah’dara"",""root"":null,""root_ar"":null}]",[],[],"[""2:31"",""19:68""]",عرض احضر,2026-02-12 06:00:33,
p59,To drink,پینا,"[""شرب"",""جرع"",""ساغ""]","[{""word_ar"":""شَرِبِ"",""word_en"":""Shariba"",""root"":null,""root_ar"":null},{""word_ar"":""جَرَّعَ"",""word_en"":""Jarr’ra’aa"",""root"":null,""root_ar"":null},{""word_ar"":""سَاغَ"",""word_en"":""Saagha"",""root"":null,""root_ar"":null}]",[],[],"[""2:249"",""14:17"",""16:66""]",شرب جرع ساغ,2026-02-12 06:00:33,
p6,Different types of natural flowing water,پانی کے رستے اور اسکے ذخیرے,"[""أودية"",""عين"",""أنهار"",""سري"",""يم"",""بحر""]","[{""word_ar"":""أَوْدِيَة"",""word_en"":""Awdiyah"",""root"":null,""root_ar"":null},{""word_ar"":""عَيْن"",""word_en"":""Ayn"",""root"":null,""root_ar"":null},{""word_ar"":""أَنْهَار"",""word_en"":""Anhaar"",""root"":null,""root_ar"":null},{""word_ar"":""سَرِي"",""word_en"":""Sariee"",""root"":null,""root_ar"":null},{""word_ar"":""يَمّ"",""word_en"":""Yamm"",""root"":null,""root_ar"":null},{""word_ar"":""بَحْر"",""word_en"":""Bahr"",""root"":null,""root_ar"":null}]",[],[],"[""13:19"",""18:86"",""76:6"",""2:25"",""19:24"",""20:39"",""28:11"",""2:50"",""55:19""]",أودية عين أنهار سري يم بحر,2026-02-12 06:00:33,
p7,To ask for water,پانی مانگنا,"[""استسقى"",""استغاث""]","[{""word_ar"":""اِسْتَسْقَى"",""word_en"":""Iss’tass’qaa"",""root"":null,""root_ar"":null},{""word_ar"":""اِسْتَغَاث"",""word_en"":""Iss’taghaatha"",""root"":null,""root_ar"":null}]",[],[],"[""2:60"",""18:29""]",استسقى استغاث,2026-02-12 06:00:33,
p8,Feet,پاوّں,"[""رجل"",""قدم""]","[{""word_ar"":""رِجل"",""word_en"":""Rijl"",""root"":null,""root_ar"":null},{""word_ar"":""قَدَم"",""word_en"":""Qadam"",""root"":null,""root_ar"":null}]",[],[],"[""38:42"",""2:239"",""55:41""]",رجل قدم,2026-02-12 06:00:33,
p9,Stone,پتھر,"[""حجر"",""حجارة"",""حصب"",""سجيل""]","[{""word_ar"":""حَجَر"",""word_en"":""Hajar"",""root"":null,""root_ar"":null},{""word_ar"":""حِجَارَة"",""word_en"":""Hijaarah"",""root"":null,""root_ar"":null},{""word_ar"":""حَصَب"",""word_en"":""Hasab"",""root"":null,""root_ar"":null},{""word_ar"":""سِجِّيل"",""word_en"":""Sij’jeel"",""root"":null,""root_ar"":null}]",[],[],"[""2:54"",""67:17"",""11:82""]",حجر حجارة حصب سجيل,2026-02-12 06:00:33,
q10,Animal of sacrificeا,قربانی کا جانور,"[""بدن"",""نسك"",""هدي"",""قلائد""]","[{""word_ar"":""بُدْن"",""word_en"":""Budn"",""root"":null,""root_ar"":null},{""word_ar"":""نُسُك"",""word_en"":""Nusuk"",""root"":null,""root_ar"":null},{""word_ar"":""هَدْي"",""word_en"":""Hadee"",""root"":null,""root_ar"":null},{""word_ar"":""قَلَائِد"",""word_en"":""Qalaaed"",""root"":null,""root_ar"":null}]",[],[],"[""22:36"",""2:196"",""5:2""]",بدن نسك هدي قلائد,2026-02-12 06:00:33,
q11,To take an oath,قسم اٹھانا,"[""و"",""ت"",""قسم"",""يمين"",""حلف"",""ألية"",""إيلاء""]","[{""word_ar"":""وَ"",""word_en"":""Wa"",""root"":null,""root_ar"":null},{""word_ar"":""تَ"",""word_en"":""Ta"",""root"":null,""root_ar"":null},{""word_ar"":""قَسَم"",""word_en"":""Qasam"",""root"":null,""root_ar"":null},{""word_ar"":""يَمِين"",""word_en"":""Yameen"",""root"":null,""root_ar"":null},{""word_ar"":""حَلَفَ"",""word_en"":""Halafa"",""root"":null,""root_ar"":null},{""word_ar"":""ألِيَّة"",""word_en"":""Aaaleeyah"",""root"":null,""root_ar"":null},{""word_ar"":""إِيلَاء"",""word_en"":""Eelaa’a"",""root"":null,""root_ar"":null}]",[],[],"[""103:1"",""21:57"",""56:76"",""7:21"",""2:225"",""9:42"",""3:118"",""24:22"",""2:226""]",و ت قسم يمين حلف ألية إيلاء,2026-02-12 06:00:33,
q18,To imprison,قید کرنا   قیدی بنانا,"[""حبس"",""أثبت"",""أسر"",""سجن""]","[{""word_ar"":""حَبَسَ"",""word_en"":""Habasa"",""root"":null,""root_ar"":null},{""word_ar"":""أَثْبَتَ"",""word_en"":""Ath’bata"",""root"":null,""root_ar"":null},{""word_ar"":""أَسَرَ"",""word_en"":""Asara"",""root"":null,""root_ar"":null},{""word_ar"":""سَجَنَ"",""word_en"":""Sajana"",""root"":null,""root_ar"":null}]",[],[],"[""5:106"",""8:30"",""2:85"",""33:26"",""12:25""]",حبس أثبت أسر سجن,2026-02-12 06:00:33,
q6,To kill,قتل کرنا,"[""قتل"",""سفك"",""حس"",""أثخن""]","[{""word_ar"":""قَتَلَ"",""word_en"":""Qatala"",""root"":null,""root_ar"":null},{""word_ar"":""سَفَكَ"",""word_en"":""Safaka"",""root"":null,""root_ar"":null},{""word_ar"":""حَسَّ"",""word_en"":""Hassa"",""root"":null,""root_ar"":null},{""word_ar"":""أَثْخَنَ"",""word_en"":""Ath’khana"",""root"":null,""root_ar"":null}]",[],[],"[""4:89"",""2:30"",""3:152"",""47:4""]",قتل سفك حس أثخن,2026-02-12 06:00:33,
q7,step,قدم,"[""قدم"",""خطوة"",""أثر""]","[{""word_ar"":""قَدَم"",""word_en"":""Qadam"",""root"":null,""root_ar"":null},{""word_ar"":""خُطْوَة"",""word_en"":""Khutwah"",""root"":null,""root_ar"":null},{""word_ar"":""أَثَر"",""word_en"":""Athar"",""root"":null,""root_ar"":null}]",[],[],"[""16:94"",""2:168"",""18:64""]",قدم خطوة أثر,2026-02-12 06:00:33,
r14,Colour,رنگ,[],[],[],[],"[""35:27"",""2:138""]",,2026-02-12 06:00:33,
r17,"To prohibit, stop",روکنا,[],[],[],[],"[""2:114"",""79:40"",""33:18"",""4:19"",""2:231"",""16:94"",""2:273"",""48:25"",""5:11"",""9:46"",""28:23"",""27:17"",""5:106"",""25:22""]",,2026-02-12 06:00:33,
r6,To attain status,رتبہ پانا,[],[],[],[],"[""2:228"",""38:40"",""26:64"",""5:27"",""56:10""]",,2026-02-12 06:00:33,
r8,Worthless,ردی – نا کارہ,[],[],[],[],"[""7:58"",""34:16"",""42:16"",""7:130"",""12:20"",""4:2"",""2:61"",""12:88""]",,2026-02-12 06:00:33,
s1,Along with,ساتھ,[],[],[],[],"[""12:13"",""2:45"",""2:60""]",,2026-02-12 06:00:33,
s10,hard,سخت,[],[],[],[],"[""13:34"",""2:85"",""54:46"",""69:10"",""12:14"",""11:77"",""76:10"",""39:22"",""66:6"",""34:16""]",,2026-02-12 06:00:33,
s11,hardness,سختی,[],[],[],[],"[""2:74"",""9:123"",""2:177"",""6:43"",""18:2"",""6:42"",""90:4""]",,2026-02-12 06:00:33,
s20,"to understand, to advise",سمجھنا - سمجھانا,[],[],[],[],"[""2:9"",""21:78"",""6:65"",""9:122"",""2:44""]",,2026-02-12 06:00:33,
s24,except,سوائے,[],[],[],[],"[""2:163"",""2:9"",""43:18"",""35:3"",""3:118"",""4:48"",""2:108"",""38:7"",""18:24"",""68:17""]",,2026-02-12 06:00:33,
s26,black,سیاہ سیاہی,[],[],[],[],"[""2:187"",""35:27"",""87:5"",""55:64"",""80:40"",""18:109""]",,2026-02-12 06:00:33,
s3,Year,سال,[],[],[],[],"[""12:49"",""7:130"",""29:14"",""10:5"",""2:240"",""28:27""]",,2026-02-12 06:00:33,
s30,"To learn, teach",سیکھنا سیکھانا,[],[],[],[],"[""2:31"",""2:102"",""2:37"",""5:4""]",,2026-02-12 06:00:33,
s4,"Goods, provisions",سامان,[],[],[],[],"[""4:94"",""2:36"",""19:74"",""12:70"",""12:76"",""2:197"",""4:102"",""9:46"",""44:27"",""7:26"",""12:19"",""107:6"",""7:10""]",,2026-02-12 06:00:33,
s7,"All,  whole, entire",سب سارے,[],[],[],[],"[""17:84"",""2:31"",""34:28"",""2:208"",""12:15"",""15:30""]",,2026-02-12 06:00:33,
s8,To entrust,سپرد [حوالے] کرنا,[],[],[],[],"[""38:23"",""3:37"",""32:11"",""4:6"",""2:233"",""4:92"",""40:44"",""6:98""]",,2026-02-12 06:00:33,
sh10,"Doubt, suspicion",شک و شبہ,[],[],[],[],"[""14:10"",""4:157"",""2:70"",""53:55"",""32:23"",""50:5"",""50:15"",""2:42"",""41:35"",""2:2""]",,2026-02-12 06:00:33,
sh14,"Town, city",شہر,[],[],[],[],"[""36:20"",""90:1"",""2:61"",""17:5"",""65:8"",""18:59""]",,2026-02-12 06:00:33,
sh8,"Accomplice, partner",شریک,[],[],[],[],"[""38:24"",""17:111"",""2:22""]",,2026-02-12 06:00:33,
t11,vegetables,ترکاری,"[""قضب"",""بقل""]","[{""word_ar"":""قَضْب"",""word_en"":""Qadb"",""root"":null,""root_ar"":null},{""word_ar"":""بَقْل"",""word_en"":""Baql"",""root"":null,""root_ar"":null}]",[],[],"[""80:27"",""2:61""]",قضب بقل,2026-02-12 06:00:33,
t12,Glorification of Allah,تسبیح و تقدیس,"[""سبح"",""قدس"",""حاشا""]","[{""word_ar"":""سَبَّحَ"",""word_en"":""Sab’baha"",""root"":null,""root_ar"":null},{""word_ar"":""قَدَّسَ"",""word_en"":""Qad’dasa"",""root"":null,""root_ar"":null},{""word_ar"":""حَاشَا"",""word_en"":""Haashaa"",""root"":null,""root_ar"":null}]",[],[],"[""2:30"",""12:31"",""12:51""]",سبح قدس حاشا,2026-02-12 06:00:33,
t13,Peace and consolation,تسکین تسلی,"[""سكينة"",""اطمئنان""]","[{""word_ar"":""سَكِيْنَة"",""word_en"":""Sakeenah"",""root"":null,""root_ar"":null},{""word_ar"":""اِطْمِئْنَان"",""word_en"":""It’mi’enaan"",""root"":null,""root_ar"":null}]",[],[],"[""9:40"",""2:260""]",سكينة اطمئنان,2026-02-12 06:00:33,
t17,"To, until",تک,"[""إلى"",""حتى""]","[{""word_ar"":""إِلَى"",""word_en"":""Elaa"",""root"":null,""root_ar"":null},{""word_ar"":""حَتَّى"",""word_en"":""Hat’taa"",""root"":null,""root_ar"":null}]",[],[],"[""2:55""]",إلى حتى,2026-02-12 06:00:33,
t19,"To trouble, to endure hardship",تکلیف دینا - اٹھانا,"[""ضر"",""أذى"",""كلف"",""شق"",""أكره"",""عنت"",""أعنت"",""سام""]","[{""word_ar"":""ضَرَّ"",""word_en"":""Darra"",""root"":null,""root_ar"":null},{""word_ar"":""أَذَى"",""word_en"":""Athaa"",""root"":null,""root_ar"":null},{""word_ar"":""كَلَّفَ"",""word_en"":""Kal’lafa"",""root"":null,""root_ar"":null},{""word_ar"":""شَقَّ"",""word_en"":""Shaq’qa"",""root"":null,""root_ar"":null},{""word_ar"":""أَكْرَهَ"",""word_en"":""Ak’raha"",""root"":null,""root_ar"":null},{""word_ar"":""عَنَتَ-أَعْنَتَ"",""word_en"":""A’nata-A’a’nata"",""root"":null,""root_ar"":null},{""word_ar"":""سَامَ"",""word_en"":""Saama"",""root"":null,""root_ar"":null}]",[],[],"[""33:69"",""3:120"",""2:233"",""24:33"",""2:286"",""28:27"",""3:118"",""2:220"",""2:49""]",ضر أذى كلف شق أكره عنت أعنت سام,2026-02-12 06:00:33,
t2,Spread of darkness,تاریکی چھانا,"[""عسعس"",""غسق"",""غطش"",""وقب"",""سجى"",""أظلم""]","[{""word_ar"":""عَسْعَسَ"",""word_en"":""Ass’ass"",""root"":null,""root_ar"":null},{""word_ar"":""غَسَقَ"",""word_en"":""Ghasaq"",""root"":null,""root_ar"":null},{""word_ar"":""غَطَشَ"",""word_en"":""Ghatasha"",""root"":null,""root_ar"":null},{""word_ar"":""وَقَبَ"",""word_en"":""Waqab"",""root"":null,""root_ar"":null},{""word_ar"":""سَجَىَ"",""word_en"":""Sajaa"",""root"":null,""root_ar"":null},{""word_ar"":""أَظْلَمَ"",""word_en"":""Az’lam"",""root"":null,""root_ar"":null}]",[],[],"[""81:17"",""17:78"",""79:29"",""113:3"",""93:1"",""2:20""]",عسعس غسق غطش وقب سجى أظلم,2026-02-12 06:00:33,
t21,"Poor, destitute",تنگدستی,"[""فقر"",""مسكنة"",""عيلة"",""إملاق"",""قتر"",""بأساء"",""متربة""]","[{""word_ar"":""فَقْر"",""word_en"":""Faqr"",""root"":null,""root_ar"":null},{""word_ar"":""مَسْكَنَة"",""word_en"":""Mas’kanah"",""root"":null,""root_ar"":null},{""word_ar"":""عَيْلَة"",""word_en"":""Aylah"",""root"":null,""root_ar"":null},{""word_ar"":""إِمْلَاق"",""word_en"":""Em’laaq"",""root"":null,""root_ar"":null},{""word_ar"":""قَتَر"",""word_en"":""Qatar"",""root"":null,""root_ar"":null},{""word_ar"":""بَأْسَاء"",""word_en"":""Ba’a’saa’a"",""root"":null,""root_ar"":null},{""word_ar"":""مَتْرَبَة"",""word_en"":""Mat’rabah"",""root"":null,""root_ar"":null}]",[],[],"[""24:32"",""9:60"",""18:80"",""9:38"",""17:31"",""2:236"",""25:67"",""22:28"",""2:214"",""90:14""]",فقر مسكنة عيلة إملاق قتر بأساء متربة,2026-02-12 06:00:33,
t23,"To narrow down,",تنگ کرنا- ہونا,"[""ضاق"",""قدر"",""قبض"",""حصر"",""حفا""]","[{""word_ar"":""ضَاقَ"",""word_en"":""Daaqa"",""root"":null,""root_ar"":null},{""word_ar"":""قَدَرَ"",""word_en"":""Qadara"",""root"":null,""root_ar"":null},{""word_ar"":""قَبَضَ"",""word_en"":""Qabada"",""root"":null,""root_ar"":null},{""word_ar"":""حَصِرَ"",""word_en"":""Hasira"",""root"":null,""root_ar"":null},{""word_ar"":""حَفَا"",""word_en"":""Hafaa"",""root"":null,""root_ar"":null}]",[],[],"[""29:62"",""2:245"",""4:90"",""47:37""]",ضاق قدر قبض حصر حفا,2026-02-12 06:00:33,
t24,To break,توڑنا-,"[""نكث"",""نقض"",""أنقض"",""فقر"",""جذ""]","[{""word_ar"":""نَكَثَ"",""word_en"":""Nakatha"",""root"":null,""root_ar"":null},{""word_ar"":""نَقَضَ"",""word_en"":""Naqada"",""root"":null,""root_ar"":null},{""word_ar"":""أَنْقَضَ"",""word_en"":""An’qada"",""root"":null,""root_ar"":null},{""word_ar"":""فَقَرَ"",""word_en"":""Faqara"",""root"":null,""root_ar"":null},{""word_ar"":""جَذَّ"",""word_en"":""Jath’tha"",""root"":null,""root_ar"":null}]",[],[],"[""9:12"",""16:91"",""2:27"",""94:3"",""75:25""]",نكث نقض أنقض فقر جذ,2026-02-12 06:00:33,
t27,To get tired,تھکنا ],"[""سئم"",""نصب"",""عي"",""لقب"",""حسر"",""أد""]","[{""word_ar"":""سَئَمَ"",""word_en"":""Sa’a’ma"",""root"":null,""root_ar"":null},{""word_ar"":""نَصَبَ"",""word_en"":""Nasaba"",""root"":null,""root_ar"":null},{""word_ar"":""عَيَّ"",""word_en"":""Ay’ya"",""root"":null,""root_ar"":null},{""word_ar"":""لَقَبَ"",""word_en"":""Laqaba"",""root"":null,""root_ar"":null},{""word_ar"":""حَسَرَ"",""word_en"":""Hasara"",""root"":null,""root_ar"":null},{""word_ar"":""أدَ"",""word_en"":""Ada"",""root"":null,""root_ar"":null}]",[],[],"[""41:49"",""18:62"",""50:38"",""46:33"",""67:4"",""2:255""]",سئم نصب عي لقب حسر أد,2026-02-12 06:00:33,
t29,Less,تھوڑا,"[""قليل"",""فتيل"",""نقير"",""قطمير"",""فواق""]","[{""word_ar"":""قَلِيل"",""word_en"":""Qaleel"",""root"":null,""root_ar"":null},{""word_ar"":""فَتِيل"",""word_en"":""Fateel"",""root"":null,""root_ar"":null},{""word_ar"":""نَقِير"",""word_en"":""Naqeer"",""root"":null,""root_ar"":null},{""word_ar"":""قِطْمِير"",""word_en"":""Qit’meer"",""root"":null,""root_ar"":null},{""word_ar"":""فَوَاق"",""word_en"":""Fawaaq"",""root"":null,""root_ar"":null}]",[],[],"[""2:41"",""4:49"",""4:53"",""35:13"",""38:15""]",قليل فتيل نقير قطمير فواق,2026-02-12 06:00:33,
t30,To prepare,تیار کرنا,"[""هيأ"",""أعد"",""اعتد"",""جهز""]","[{""word_ar"":""هَيَّأَ"",""word_en"":""Hay’ya’aa"",""root"":null,""root_ar"":null},{""word_ar"":""أَعَدَّ"",""word_en"":""A’adda"",""root"":null,""root_ar"":null},{""word_ar"":""اِعْتَدَ"",""word_en"":""E’etada"",""root"":null,""root_ar"":null},{""word_ar"":""جَهَّزَ"",""word_en"":""Jah’haza"",""root"":null,""root_ar"":null}]",[],[],"[""18:16"",""18:102"",""2:24"",""12:70""]",هيأ أعد اعتد جهز,2026-02-12 06:00:33,
t4,"So that, so not",تاکہ – تاکہ نہ,"[""ل"",""كي"",""كيلا"",""لكيلا"",""لئلا""]","[{""word_ar"":""لِ"",""word_en"":""Le"",""root"":null,""root_ar"":null},{""word_ar"":""كَيْ"",""word_en"":""Kai"",""root"":null,""root_ar"":null},{""word_ar"":""كَيْلَا"",""word_en"":""Kaylaa"",""root"":null,""root_ar"":null},{""word_ar"":""لِكَيْلَا"",""word_en"":""Le’kaylaa"",""root"":null,""root_ar"":null},{""word_ar"":""لِئَلَّا"",""word_en"":""Le’al’laa"",""root"":null,""root_ar"":null}]",[],[],"[""48:2"",""20:40"",""33:51"",""59:7"",""3:153"",""2:150""]",ل كي كيلا لكيلا لئلا,2026-02-12 06:00:33,
t8,"Plot, to plot",تدبیر –تدبیر کرنا,"[""دبر"",""كاد"",""مكر"",""حيلة""]","[{""word_ar"":""دَبَّرَ"",""word_en"":""Dab’bara"",""root"":null,""root_ar"":null},{""word_ar"":""كَادَ(كيد)"",""word_en"":""Kaada(kayd)"",""root"":null,""root_ar"":null},{""word_ar"":""مَكَرَ"",""word_en"":""Makara"",""root"":null,""root_ar"":null},{""word_ar"":""حِيْلَةً"",""word_en"":""Heelah"",""root"":null,""root_ar"":null}]",[],[],"[""10:31"",""12:76"",""77:39"",""2:15"",""3:54"",""4:98""]",دبر كاد مكر حيلة,2026-02-12 06:00:33,
tt1,Piece,ٹکڑا,"[""جزء"",""قطع"",""بقعة"",""كسف"",""زبر"",""أنكاث"",""عضين"",""جذاذ"",""فرق"",""بعض""]","[{""word_ar"":""جُزْء"",""word_en"":""Juz’a"",""root"":null,""root_ar"":null},{""word_ar"":""قِطَعْ"",""word_en"":""Qita’a"",""root"":null,""root_ar"":null},{""word_ar"":""بُقْعَة"",""word_en"":""Buq’ah"",""root"":null,""root_ar"":null},{""word_ar"":""كِسْفْ"",""word_en"":""Kisf"",""root"":null,""root_ar"":null},{""word_ar"":""زُبُرْ"",""word_en"":""Zubur"",""root"":null,""root_ar"":null},{""word_ar"":""أَنْكَاثْ"",""word_en"":""An’kaath"",""root"":null,""root_ar"":null},{""word_ar"":""عِضِين"",""word_en"":""E’deen"",""root"":null,""root_ar"":null},{""word_ar"":""جُذَاذ"",""word_en"":""Juthaath"",""root"":null,""root_ar"":null},{""word_ar"":""فِرْق"",""word_en"":""Firq"",""root"":null,""root_ar"":null},{""word_ar"":""بَعْضٍ"",""word_en"":""Ba’adin"",""root"":null,""root_ar"":null}]",[],[],"[""2:260"",""13:4"",""11:81"",""28:30"",""26:187"",""18:96"",""26:196"",""23:53"",""16:92"",""15:91"",""21:58"",""26:63"",""2:73"",""68:30"",""43:63""]",جزء قطع بقعة كسف زبر أنكاث عضين جذاذ فرق بعض,2026-02-12 06:00:33,
tt2,To break,ٹوٹنا,"[""تب"",""انفصم"",""تقطع"",""انقض""]","[{""word_ar"":""تَبَّ"",""word_en"":""Tabba"",""root"":null,""root_ar"":null},{""word_ar"":""اِنْفَصَمَ"",""word_en"":""In’fasama"",""root"":null,""root_ar"":null},{""word_ar"":""تَقَطَّعَ"",""word_en"":""Taqat’ta’aa"",""root"":null,""root_ar"":null},{""word_ar"":""اِنْقَضّ"",""word_en"":""In’qadda"",""root"":null,""root_ar"":null}]",[],[],"[""111:1"",""2:256"",""18:77"",""2:166""]",تب انفصم تقطع انقض,2026-02-12 06:00:33,
tt5,"To stay, to reside",ٹھیرنا آباد ہونا,"[""لبث"",""مكث"",""عكف""]","[{""word_ar"":""لَبِثَ"",""word_en"":""Labitha"",""root"":null,""root_ar"":null},{""word_ar"":""مَكَثَ"",""word_en"":""Makatha"",""root"":null,""root_ar"":null},{""word_ar"":""عَكَفَ"",""word_en"":""Akafa"",""root"":null,""root_ar"":null}]",[],[],"[""18:25"",""20:10"",""27:22"",""17:106"",""2:187""]",لبث مكث عكف,2026-02-12 06:00:33,
tt6,Hill and types,ٹیلہ اور اسکی اقسام,"[""ربوة"",""أمت"",""حدب"",""ريع"",""أحقاف"",""نجد""]","[{""word_ar"":""رَبْوَة"",""word_en"":""Rab’wah"",""root"":null,""root_ar"":null},{""word_ar"":""أَمْت"",""word_en"":""Amt"",""root"":null,""root_ar"":null},{""word_ar"":""حَدْب"",""word_en"":""Hadb"",""root"":null,""root_ar"":null},{""word_ar"":""رِيع"",""word_en"":""Ree’a"",""root"":null,""root_ar"":null},{""word_ar"":""أَحْقَاف"",""word_en"":""Ah’qaaf"",""root"":null,""root_ar"":null},{""word_ar"":""نَجْد"",""word_en"":""Najd"",""root"":null,""root_ar"":null}]",[],[],"[""2:265"",""20:107"",""21:96"",""26:128"",""46:21"",""90:10"",""90:11""]",ربوة أمت حدب ريع أحقاف نجد,2026-02-12 06:00:33,
w1,plentiful,وافر- بہت,"[""كثير"",""كوثر"",""جم"",""مركوم"",""لبد"",""رغد"",""غدق"",""ثجاج"",""موفور""]","[{""word_ar"":""كَثِير-كَوْثَر"",""word_en"":""Katheer-Kawthar"",""root"":null,""root_ar"":null},{""word_ar"":""جَمّ"",""word_en"":""Jamm"",""root"":null,""root_ar"":null},{""word_ar"":""مَرْكُوم"",""word_en"":""Markoom"",""root"":null,""root_ar"":null},{""word_ar"":""لُبَد-لِبَد"",""word_en"":""Lubad-Libad"",""root"":null,""root_ar"":null},{""word_ar"":""رَغَد"",""word_en"":""Raghad"",""root"":null,""root_ar"":null},{""word_ar"":""غَدَق"",""word_en"":""Ghadaq"",""root"":null,""root_ar"":null},{""word_ar"":""ثَجْاج"",""word_en"":""Thaj’jaaj"",""root"":null,""root_ar"":null},{""word_ar"":""مَوْفُور"",""word_en"":""Mawfoor"",""root"":null,""root_ar"":null}]",[],[],"[""2:269"",""57:27"",""108:1"",""89:20"",""8:37"",""90:6"",""72:19"",""2:35"",""72:1"",""78:14"",""17:63""]",كثير كوثر جم مركوم لبد رغد غدق ثجاج موفور,2026-02-12 06:00:33,
w4,time,وقت,"[""وقت"",""ميقات"",""حين"",""حينئذ"",""آن"",""أنفا"",""أجل""]","[{""word_ar"":""وَقْت-مِيقَات"",""word_en"":""Waqt-Meeqaat"",""root"":null,""root_ar"":null},{""word_ar"":""حِين-حِينَئِذٍ"",""word_en"":""Heen-Heena’ethen"",""root"":null,""root_ar"":null},{""word_ar"":""آن"",""word_en"":""Aan"",""root"":null,""root_ar"":null},{""word_ar"":""أَنِفَاً"",""word_en"":""Anifan"",""root"":null,""root_ar"":null},{""word_ar"":""أَجَل"",""word_en"":""Ajal"",""root"":null,""root_ar"":null}]",[],[],"[""7:187"",""7:142"",""7:143"",""2:36"",""56:84"",""57:16"",""8:66"",""47:16"",""17:99""]",وقت ميقات حين حينئذ آن أنفا أجل,2026-02-12 06:00:33,
y1,or,یا,"[""أو"",""أم"",""إما""]","[{""word_ar"":""أَوْ"",""word_en"":""Aww"",""root"":null,""root_ar"":null},{""word_ar"":""أَمْ"",""word_en"":""Amm"",""root"":null,""root_ar"":null},{""word_ar"":""إِمَّا"",""word_en"":""Emma"",""root"":null,""root_ar"":null}]",[],[],"[""2:259"",""79:27"",""76:3""]",أو أم إما,2026-02-12 06:00:33,
